TestID,Scenario,SortMode,BiasFactor,BiasCap,VoxelSize,TileSize,AvgLength,Cohesion,TimeMs
3021,Maze,Centro,0.95,0.01,0.160,16,31.85,14.5636,3
3022,Maze,Centro,0.95,0.01,0.160,32,31.12,15.6735,2
3023,Maze,Centro,0.95,0.01,0.160,64,39.98,6.8333,1
3024,Maze,Centro,0.95,0.01,0.160,128,36.68,8.4937,1
3025,Maze,Centro,0.95,0.50,0.020,16,33.75,12.4387,362
3026,Maze,Centro,0.95,0.50,0.020,32,32.18,12.9068,57
3027,Maze,Centro,0.95,0.50,0.020,64,30.17,13.5233,11
3028,Maze,Centro,0.95,0.50,0.020,128,31.88,14.5636,4
3029,Maze,Centro,0.95,0.50,0.050,16,30.72,12.5115,32
3030,Maze,Centro,0.95,0.50,0.050,32,29.96,14.0423,10
3031,Maze,Centro,0.95,0.50,0.050,64,30.93,14.9423,3
3032,Maze,Centro,0.95,0.50,0.050,128,43.72,6.3443,2
3033,Maze,Centro,0.95,0.50,0.100,16,29.94,13.5972,7
3034,Maze,Centro,0.95,0.50,0.100,32,30.92,14.8824,3
3035,Maze,Centro,0.95,0.50,0.100,64,43.71,6.3443,5
3036,Maze,Centro,0.95,0.50,0.100,128,42.50,4.1519,1
3037,Maze,Centro,0.95,0.50,0.160,16,31.85,14.5636,3
3038,Maze,Centro,0.95,0.50,0.160,32,31.12,15.6735,2
3039,Maze,Centro,0.95,0.50,0.160,64,39.98,6.8333,1
3040,Maze,Centro,0.95,0.50,0.160,128,36.68,8.4937,1
3041,Maze,Centro,0.95,0.75,0.020,16,33.75,12.4387,402
3042,Maze,Centro,0.95,0.75,0.020,32,32.18,12.9068,66
3043,Maze,Centro,0.95,0.75,0.020,64,30.17,13.5233,12
3044,Maze,Centro,0.95,0.75,0.020,128,31.88,14.5636,7
3045,Maze,Centro,0.95,0.75,0.050,16,30.72,12.5115,41
3046,Maze,Centro,0.95,0.75,0.050,32,29.96,14.0423,8
3047,Maze,Centro,0.95,0.75,0.050,64,30.93,14.9423,4
3048,Maze,Centro,0.95,0.75,0.050,128,41.58,6.9167,2
3049,Maze,Centro,0.95,0.75,0.100,16,29.93,13.5972,8
3050,Maze,Centro,0.95,0.75,0.100,32,30.92,14.8824,3
3051,Maze,Centro,0.95,0.75,0.100,64,41.58,6.9167,2
3052,Maze,Centro,0.95,0.75,0.100,128,41.54,4.6795,1
3053,Maze,Centro,0.95,0.75,0.160,16,31.85,14.5636,6
3054,Maze,Centro,0.95,0.75,0.160,32,30.98,15.5714,2
3055,Maze,Centro,0.95,0.75,0.160,64,39.98,6.8333,1
3056,Maze,Centro,0.95,0.75,0.160,128,36.68,8.4937,1
3057,Maze,Centro,0.95,1.00,0.020,16,31.61,5.0974,1153
3058,Maze,Centro,0.95,1.00,0.020,32,31.25,7.1268,164
3059,Maze,Centro,0.95,1.00,0.020,64,29.42,5.9031,32
3060,Maze,Centro,0.95,1.00,0.020,128,31.45,7.5524,8
3061,Maze,Centro,0.95,1.00,0.050,16,30.18,5.8602,87
3062,Maze,Centro,0.95,1.00,0.050,32,29.48,6.2930,23
3063,Maze,Centro,0.95,1.00,0.050,64,30.74,9.1071,6
3064,Maze,Centro,0.95,1.00,0.050,128,42.42,6.4237,3
3065,Maze,Centro,0.95,1.00,0.100,16,29.51,7.3759,27
3066,Maze,Centro,0.95,1.00,0.100,32,30.73,9.0120,6
3067,Maze,Centro,0.95,1.00,0.100,64,42.41,6.4237,2
3068,Maze,Centro,0.95,1.00,0.100,128,39.98,5.6301,3
3069,Maze,Centro,0.95,1.00,0.160,16,31.41,7.6154,8
3070,Maze,Centro,0.95,1.00,0.160,32,30.08,8.8718,6
3071,Maze,Centro,0.95,1.00,0.160,64,39.49,3.4848,2
3072,Maze,Centro,0.95,1.00,0.160,128,36.68,8.4937,2
3073,Lonely Tree,Misto,0.50,0.01,0.020,16,22.15,10.3777,73
3074,Lonely Tree,Misto,0.50,0.01,0.020,32,20.86,11.3964,15
3075,Lonely Tree,Misto,0.50,0.01,0.020,64,20.00,11.8704,4
3076,Lonely Tree,Misto,0.50,0.01,0.020,128,19.68,13.0741,1
3077,Lonely Tree,Misto,0.50,0.01,0.050,16,21.32,11.9880,11
3078,Lonely Tree,Misto,0.50,0.01,0.050,32,19.63,11.3913,2
3079,Lonely Tree,Misto,0.50,0.01,0.050,64,19.39,11.5600,0
3080,Lonely Tree,Misto,0.50,0.01,0.050,128,19.46,13.5714,0
3081,Lonely Tree,Misto,0.50,0.01,0.100,16,19.69,11.3913,2
3082,Lonely Tree,Misto,0.50,0.01,0.100,32,19.38,11.5600,0
3083,Lonely Tree,Misto,0.50,0.01,0.100,64,19.45,13.5714,0
3084,Lonely Tree,Misto,0.50,0.01,0.100,128,19.33,14.7500,0
3085,Lonely Tree,Misto,0.50,0.01,0.160,16,19.65,13.0741,4
3086,Lonely Tree,Misto,0.50,0.01,0.160,32,19.89,14.2857,0
3087,Lonely Tree,Misto,0.50,0.01,0.160,64,23.50,13.4000,0
3088,Lonely Tree,Misto,0.50,0.01,0.160,128,19.50,14.6250,0
3089,Lonely Tree,Misto,0.50,0.50,0.020,16,22.15,10.3777,73
3090,Lonely Tree,Misto,0.50,0.50,0.020,32,20.86,11.3964,30
3091,Lonely Tree,Misto,0.50,0.50,0.020,64,20.00,11.8704,4
3092,Lonely Tree,Misto,0.50,0.50,0.020,128,19.68,13.0741,1
3093,Lonely Tree,Misto,0.50,0.50,0.050,16,21.30,11.7059,18
3094,Lonely Tree,Misto,0.50,0.50,0.050,32,19.56,10.9167,2
3095,Lonely Tree,Misto,0.50,0.50,0.050,64,19.39,11.5600,1
3096,Lonely Tree,Misto,0.50,0.50,0.050,128,19.42,13.5000,0
3097,Lonely Tree,Misto,0.50,0.50,0.100,16,19.69,11.3913,3
3098,Lonely Tree,Misto,0.50,0.50,0.100,32,19.38,11.5600,0
3099,Lonely Tree,Misto,0.50,0.50,0.100,64,19.41,13.5000,0
3100,Lonely Tree,Misto,0.50,0.50,0.100,128,19.33,14.7500,0
3101,Lonely Tree,Misto,0.50,0.50,0.160,16,19.65,13.0741,1
3102,Lonely Tree,Misto,0.50,0.50,0.160,32,20.00,12.3750,0
3103,Lonely Tree,Misto,0.50,0.50,0.160,64,23.50,12.0909,0
3104,Lonely Tree,Misto,0.50,0.50,0.160,128,19.50,14.6250,0
3105,Lonely Tree,Misto,0.50,0.75,0.020,16,22.14,10.2025,95
3106,Lonely Tree,Misto,0.50,0.75,0.020,32,20.77,10.7607,20
3107,Lonely Tree,Misto,0.50,0.75,0.020,64,19.97,11.8333,4
3108,Lonely Tree,Misto,0.50,0.75,0.020,128,19.61,10.6970,1
3109,Lonely Tree,Misto,0.50,0.75,0.050,16,21.23,11.0111,17
3110,Lonely Tree,Misto,0.50,0.75,0.050,32,19.43,10.0769,3
3111,Lonely Tree,Misto,0.50,0.75,0.050,64,19.27,9.9310,1
3112,Lonely Tree,Misto,0.50,0.75,0.050,128,19.36,13.2857,0
3113,Lonely Tree,Misto,0.50,0.75,0.100,16,19.64,10.9167,2
3114,Lonely Tree,Misto,0.50,0.75,0.100,32,19.27,9.8966,4
3115,Lonely Tree,Misto,0.50,0.75,0.100,64,19.35,13.2857,0
3116,Lonely Tree,Misto,0.50,0.75,0.100,128,19.33,14.7500,0
3117,Lonely Tree,Misto,0.50,0.75,0.160,16,19.72,12.1724,1
3118,Lonely Tree,Misto,0.50,0.75,0.160,32,19.95,12.1250,0
3119,Lonely Tree,Misto,0.50,0.75,0.160,64,23.50,11.9091,0
3120,Lonely Tree,Misto,0.50,0.75,0.160,128,19.50,14.6250,0
3121,Lonely Tree,Misto,0.50,1.00,0.020,16,20.79,3.2419,376
3122,Lonely Tree,Misto,0.50,1.00,0.020,32,19.57,3.8052,51
3123,Lonely Tree,Misto,0.50,1.00,0.020,64,19.09,5.1667,9
3124,Lonely Tree,Misto,0.50,1.00,0.020,128,19.09,8.2683,1
3125,Lonely Tree,Misto,0.50,1.00,0.050,16,19.71,3.4323,36
3126,Lonely Tree,Misto,0.50,1.00,0.050,32,19.08,5.7303,5
3127,Lonely Tree,Misto,0.50,1.00,0.050,64,18.97,7.9143,1
3128,Lonely Tree,Misto,0.50,1.00,0.050,128,19.02,13.1429,0
3129,Lonely Tree,Misto,0.50,1.00,0.100,16,19.07,5.4362,5
3130,Lonely Tree,Misto,0.50,1.00,0.100,32,18.89,7.2973,1
3131,Lonely Tree,Misto,0.50,1.00,0.100,64,19.02,13.1429,0
3132,Lonely Tree,Misto,0.50,1.00,0.100,128,19.33,14.7500,0
3133,Lonely Tree,Misto,0.50,1.00,0.160,16,19.07,7.8837,1
3134,Lonely Tree,Misto,0.50,1.00,0.160,32,19.74,12.0000,3
3135,Lonely Tree,Misto,0.50,1.00,0.160,64,23.50,11.9091,0
3136,Lonely Tree,Misto,0.50,1.00,0.160,128,19.50,14.6250,0
3137,Lonely Tree,Misto,0.75,0.01,0.020,16,22.15,10.3777,72
3138,Lonely Tree,Misto,0.75,0.01,0.020,32,20.86,11.3964,21
3139,Lonely Tree,Misto,0.75,0.01,0.020,64,20.00,11.8704,4
3140,Lonely Tree,Misto,0.75,0.01,0.020,128,19.68,13.0741,1
3141,Lonely Tree,Misto,0.75,0.01,0.050,16,21.32,11.9880,11
3142,Lonely Tree,Misto,0.75,0.01,0.050,32,19.63,11.3913,2
3143,Lonely Tree,Misto,0.75,0.01,0.050,64,19.39,11.5600,1
3144,Lonely Tree,Misto,0.75,0.01,0.050,128,19.46,13.5714,0
3145,Lonely Tree,Misto,0.75,0.01,0.100,16,19.69,11.3913,6
3146,Lonely Tree,Misto,0.75,0.01,0.100,32,19.38,11.5600,4
3147,Lonely Tree,Misto,0.75,0.01,0.100,64,19.45,13.5714,5
3148,Lonely Tree,Misto,0.75,0.01,0.100,128,19.33,14.7500,0
3149,Lonely Tree,Misto,0.75,0.01,0.160,16,19.65,13.0741,1
3150,Lonely Tree,Misto,0.75,0.01,0.160,32,19.89,14.2857,0
3151,Lonely Tree,Misto,0.75,0.01,0.160,64,23.50,13.4000,0
3152,Lonely Tree,Misto,0.75,0.01,0.160,128,19.50,14.6250,0
3153,Lonely Tree,Misto,0.75,0.50,0.020,16,22.15,10.3777,76
3154,Lonely Tree,Misto,0.75,0.50,0.020,32,20.86,11.3964,16
3155,Lonely Tree,Misto,0.75,0.50,0.020,64,20.00,11.8704,9
3156,Lonely Tree,Misto,0.75,0.50,0.020,128,19.68,13.0741,1
3157,Lonely Tree,Misto,0.75,0.50,0.050,16,21.30,11.7059,14
3158,Lonely Tree,Misto,0.75,0.50,0.050,32,19.56,10.9167,2
3159,Lonely Tree,Misto,0.75,0.50,0.050,64,19.39,11.5600,0
3160,Lonely Tree,Misto,0.75,0.50,0.050,128,19.42,13.5000,0
3161,Lonely Tree,Misto,0.75,0.50,0.100,16,19.69,11.3913,2
3162,Lonely Tree,Misto,0.75,0.50,0.100,32,19.38,11.5600,0
3163,Lonely Tree,Misto,0.75,0.50,0.100,64,19.41,13.5000,0
3164,Lonely Tree,Misto,0.75,0.50,0.100,128,19.33,14.7500,0
3165,Lonely Tree,Misto,0.75,0.50,0.160,16,19.65,13.0741,4
3166,Lonely Tree,Misto,0.75,0.50,0.160,32,20.00,12.3750,0
3167,Lonely Tree,Misto,0.75,0.50,0.160,64,23.50,12.0909,0
3168,Lonely Tree,Misto,0.75,0.50,0.160,128,19.50,14.6250,0
3169,Lonely Tree,Misto,0.75,0.75,0.020,16,22.14,10.2025,89
3170,Lonely Tree,Misto,0.75,0.75,0.020,32,20.77,10.7607,21
3171,Lonely Tree,Misto,0.75,0.75,0.020,64,19.97,11.8333,4
3172,Lonely Tree,Misto,0.75,0.75,0.020,128,19.61,10.6970,1
3173,Lonely Tree,Misto,0.75,0.75,0.050,16,21.23,11.0111,16
3174,Lonely Tree,Misto,0.75,0.75,0.050,32,19.43,10.0769,2
3175,Lonely Tree,Misto,0.75,0.75,0.050,64,19.27,9.9310,1
3176,Lonely Tree,Misto,0.75,0.75,0.050,128,19.36,13.2857,0
3177,Lonely Tree,Misto,0.75,0.75,0.100,16,19.64,10.9167,2
3178,Lonely Tree,Misto,0.75,0.75,0.100,32,19.27,9.8966,0
3179,Lonely Tree,Misto,0.75,0.75,0.100,64,19.35,13.2857,0
3180,Lonely Tree,Misto,0.75,0.75,0.100,128,19.33,14.7500,0
3181,Lonely Tree,Misto,0.75,0.75,0.160,16,19.72,12.1724,1
3182,Lonely Tree,Misto,0.75,0.75,0.160,32,19.95,12.1250,0
3183,Lonely Tree,Misto,0.75,0.75,0.160,64,23.50,11.9091,0
3184,Lonely Tree,Misto,0.75,0.75,0.160,128,19.50,14.6250,0
3185,Lonely Tree,Misto,0.75,1.00,0.020,16,20.79,3.2419,384
3186,Lonely Tree,Misto,0.75,1.00,0.020,32,19.57,3.8052,50
3187,Lonely Tree,Misto,0.75,1.00,0.020,64,19.09,5.1667,9
3188,Lonely Tree,Misto,0.75,1.00,0.020,128,19.09,8.2683,1
3189,Lonely Tree,Misto,0.75,1.00,0.050,16,19.71,3.4323,30
3190,Lonely Tree,Misto,0.75,1.00,0.050,32,19.08,5.7303,9
3191,Lonely Tree,Misto,0.75,1.00,0.050,64,18.97,7.9143,1
3192,Lonely Tree,Misto,0.75,1.00,0.050,128,19.02,13.1429,0
3193,Lonely Tree,Misto,0.75,1.00,0.100,16,19.07,5.4362,5
3194,Lonely Tree,Misto,0.75,1.00,0.100,32,18.89,7.2973,1
3195,Lonely Tree,Misto,0.75,1.00,0.100,64,19.02,13.1429,0
3196,Lonely Tree,Misto,0.75,1.00,0.100,128,19.33,14.7500,0
3197,Lonely Tree,Misto,0.75,1.00,0.160,16,19.07,7.8837,1
3198,Lonely Tree,Misto,0.75,1.00,0.160,32,19.74,12.0000,0
3199,Lonely Tree,Misto,0.75,1.00,0.160,64,23.50,11.9091,0
3200,Lonely Tree,Misto,0.75,1.00,0.160,128,19.50,14.6250,0
3201,Lonely Tree,Misto,0.90,0.01,0.020,16,22.15,10.3777,76
3202,Lonely Tree,Misto,0.90,0.01,0.020,32,20.48,8.9130,15
3203,Lonely Tree,Misto,0.90,0.01,0.020,64,19.97,8.8889,4
3204,Lonely Tree,Misto,0.90,0.01,0.020,128,19.68,13.0741,3
3205,Lonely Tree,Misto,0.90,0.01,0.050,16,21.32,11.9880,11
3206,Lonely Tree,Misto,0.90,0.01,0.050,32,19.65,9.3571,6
3207,Lonely Tree,Misto,0.90,0.01,0.050,64,19.39,11.5600,1
3208,Lonely Tree,Misto,0.90,0.01,0.050,128,19.46,13.5714,0
3209,Lonely Tree,Misto,0.90,0.01,0.100,16,19.70,9.3571,2
3210,Lonely Tree,Misto,0.90,0.01,0.100,32,19.38,11.5600,0
3211,Lonely Tree,Misto,0.90,0.01,0.100,64,19.45,13.5714,0
3212,Lonely Tree,Misto,0.90,0.01,0.100,128,19.33,14.7500,0
3213,Lonely Tree,Misto,0.90,0.01,0.160,16,19.65,13.0741,1
3214,Lonely Tree,Misto,0.90,0.01,0.160,32,19.89,14.2857,0
3215,Lonely Tree,Misto,0.90,0.01,0.160,64,23.50,13.4000,0
3216,Lonely Tree,Misto,0.90,0.01,0.160,128,19.50,14.6250,0
3217,Lonely Tree,Misto,0.90,0.50,0.020,16,22.15,10.3777,85
